datetime,difficulty
2022-02-18 00:00:00,364782645024
2022-02-17 00:00:00,350462326684
2022-02-16 00:00:00,376298733515
2022-02-15 00:00:00,386140177697
2022-02-14 00:00:00,399218259946
2022-02-13 00:00:00,383384947254
2022-02-12 00:00:00,359241679843
2022-02-11 00:00:00,379228529001
2022-02-10 00:00:00,371056817544
2022-02-09 00:00:00,381550330077
2022-02-08 00:00:00,374211315291
2022-02-07 00:00:00,356179809146
2022-02-06 00:00:00,365649814228
2022-02-05 00:00:00,359936308080
2022-02-04 00:00:00,379332562454
2022-02-03 00:00:00,371429008642
2022-02-02 00:00:00,380968185440
2022-02-01 00:00:00,394962991182
2022-01-31 00:00:00,391075345231
2022-01-30 00:00:00,393009891639
2022-01-29 00:00:00,388472643963
2022-01-28 00:00:00,377106285818
2022-01-27 00:00:00,387817852367
2022-01-26 00:00:00,399994194939
2022-01-25 00:00:00,384304241077
2022-01-24 00:00:00,400182728309
2022-01-23 00:00:00,387705398382
2022-01-22 00:00:00,375662773811
2022-01-21 00:00:00,381799580846
2022-01-20 00:00:00,378799205633
2022-01-19 00:00:00,371882357178
2022-01-18 00:00:00,386491883123
2022-01-17 00:00:00,418515710504
2022-01-16 00:00:00,405908308151
2022-01-15 00:00:00,391160462653
2022-01-14 00:00:00,380808267497
2022-01-13 00:00:00,397705930747
2022-01-12 00:00:00,409361997999
2022-01-11 00:00:00,414028453525
2022-01-10 00:00:00,406403087035
2022-01-09 00:00:00,384205706723
2022-01-08 00:00:00,396147385046
2022-01-07 00:00:00,396041070265
2022-01-06 00:00:00,395450673135
2022-01-05 00:00:00,386005047077
2022-01-04 00:00:00,377907962212
2022-01-03 00:00:00,384591343133
2022-01-02 00:00:00,376055928320
2022-01-01 00:00:00,394350013887
2021-12-31 00:00:00,366604889486
2021-12-30 00:00:00,389531500128
2021-12-29 00:00:00,363728745487
2021-12-28 00:00:00,359326700061
2021-12-27 00:00:00,343373442399
2021-12-26 00:00:00,363697208406
2021-12-25 00:00:00,348933513696
2021-12-24 00:00:00,354735834988
2021-12-23 00:00:00,343710038464
2021-12-22 00:00:00,329119032244
2021-12-21 00:00:00,338587751727
2021-12-20 00:00:00,365570043284
2021-12-19 00:00:00,343182224743
2021-12-18 00:00:00,330062173656
2021-12-17 00:00:00,336939076920
2021-12-16 00:00:00,339838747675
2021-12-15 00:00:00,355389426313
2021-12-14 00:00:00,344628974320
2021-12-13 00:00:00,349269279164
2021-12-12 00:00:00,359522129323
2021-12-11 00:00:00,349091629959
2021-12-10 00:00:00,339352612958
2021-12-09 00:00:00,339563842138
2021-12-08 00:00:00,336182367851
2021-12-07 00:00:00,338210214395
2021-12-06 00:00:00,351908630420
2021-12-05 00:00:00,333031694428
2021-12-04 00:00:00,332562666194
2021-12-03 00:00:00,327968080037
2021-12-02 00:00:00,336794711921
2021-12-01 00:00:00,319912504523
2021-11-30 00:00:00,327300637621
2021-11-29 00:00:00,320422239688
2021-11-28 00:00:00,320685504297
2021-11-27 00:00:00,312825758936
2021-11-26 00:00:00,316271096570
2021-11-25 00:00:00,326874566889
2021-11-24 00:00:00,355409907966
2021-11-23 00:00:00,358933019755
2021-11-22 00:00:00,332135946027
2021-11-21 00:00:00,320995301315
2021-11-20 00:00:00,343066664262
2021-11-19 00:00:00,344552044267
2021-11-18 00:00:00,344332239396
2021-11-17 00:00:00,332832785569
2021-11-16 00:00:00,335528115469
2021-11-15 00:00:00,339133707864
2021-11-14 00:00:00,356168452435
2021-11-13 00:00:00,338587379690
2021-11-12 00:00:00,343428762101
2021-11-11 00:00:00,332159906432
2021-11-10 00:00:00,347550691847
2021-11-09 00:00:00,352650694910
2021-11-08 00:00:00,361526200404
2021-11-07 00:00:00,353607200103
2021-11-06 00:00:00,338726532571
2021-11-05 00:00:00,344684028366
2021-11-04 00:00:00,348528000666
2021-11-03 00:00:00,361773748463
2021-11-02 00:00:00,330603175753
2021-11-01 00:00:00,358248413825
2021-10-31 00:00:00,342079970352
2021-10-30 00:00:00,332504564818
2021-10-29 00:00:00,341672516760
2021-10-28 00:00:00,335913644106
2021-10-27 00:00:00,333939531346
2021-10-26 00:00:00,334435203749
2021-10-25 00:00:00,324224226484
2021-10-24 00:00:00,337155853657
2021-10-23 00:00:00,333602540106
2021-10-22 00:00:00,327542548662
2021-10-21 00:00:00,325922248933
2021-10-20 00:00:00,317535288939
2021-10-19 00:00:00,313831430027
2021-10-18 00:00:00,313666844519
2021-10-17 00:00:00,320783064113
2021-10-16 00:00:00,337487284245
2021-10-15 00:00:00,299845428604
2021-10-14 00:00:00,312230958301
2021-10-13 00:00:00,309683193178
2021-10-12 00:00:00,308681871383
2021-10-11 00:00:00,333213732575
2021-10-10 00:00:00,309709197695
2021-10-09 00:00:00,319471867751
2021-10-08 00:00:00,315123517306
2021-10-07 00:00:00,310985461329
2021-10-06 00:00:00,330159738346
2021-10-05 00:00:00,321714344148
2021-10-04 00:00:00,306695043697
2021-10-03 00:00:00,324078172676
2021-10-02 00:00:00,334497538124
2021-10-01 00:00:00,309826711498
2021-09-30 00:00:00,308898624369
2021-09-29 00:00:00,324577304297
2021-09-28 00:00:00,312800875145
2021-09-27 00:00:00,326965169578
2021-09-26 00:00:00,325340746824
2021-09-25 00:00:00,320915694255
2021-09-24 00:00:00,312730093254
2021-09-23 00:00:00,340720988185
2021-09-22 00:00:00,331292796573
2021-09-21 00:00:00,319521672781
2021-09-20 00:00:00,322153829686
2021-09-19 00:00:00,326093812489
2021-09-18 00:00:00,323992901402
2021-09-17 00:00:00,317465891640
2021-09-16 00:00:00,336184213838
2021-09-15 00:00:00,352133229425
2021-09-14 00:00:00,332831772731
2021-09-13 00:00:00,327929670599
2021-09-12 00:00:00,347781483775
2021-09-11 00:00:00,347640613840
2021-09-10 00:00:00,325522668811
2021-09-09 00:00:00,353765045378
2021-09-08 00:00:00,354814953725
2021-09-07 00:00:00,338268186010
2021-09-06 00:00:00,348191718547
2021-09-05 00:00:00,367143267948
2021-09-04 00:00:00,355748397786
2021-09-03 00:00:00,340623981720
2021-09-02 00:00:00,316759039810
2021-09-01 00:00:00,327402526560
2021-08-31 00:00:00,320135985393
2021-08-30 00:00:00,336495441968
2021-08-29 00:00:00,322479439425
2021-08-28 00:00:00,343544141561
2021-08-27 00:00:00,339128131593
2021-08-26 00:00:00,342609568518
2021-08-25 00:00:00,338277876859
2021-08-24 00:00:00,315041061708
2021-08-23 00:00:00,325280436826
2021-08-22 00:00:00,328742454822
2021-08-21 00:00:00,319441487456
2021-08-20 00:00:00,342380107028
2021-08-19 00:00:00,318319627735
2021-08-18 00:00:00,338793643465
2021-08-17 00:00:00,326858303891
2021-08-16 00:00:00,332925099285
2021-08-15 00:00:00,325712201997
2021-08-14 00:00:00,317614891738
2021-08-13 00:00:00,328370943923
2021-08-12 00:00:00,315866645279
2021-08-11 00:00:00,325912699128
2021-08-10 00:00:00,318184410150
2021-08-09 00:00:00,315619646200
2021-08-08 00:00:00,328119104901
2021-08-07 00:00:00,318962008491
2021-08-06 00:00:00,330439020654
2021-08-05 00:00:00,307145830731
2021-08-04 00:00:00,310062494051
2021-08-03 00:00:00,318916725087
2021-08-02 00:00:00,325833111908
2021-08-01 00:00:00,328845575430
2021-07-31 00:00:00,302602168914
2021-07-30 00:00:00,292626356832
2021-07-29 00:00:00,302195334915
2021-07-28 00:00:00,301424174715
2021-07-27 00:00:00,307780404762
2021-07-26 00:00:00,310340705867
2021-07-25 00:00:00,290595938064
2021-07-24 00:00:00,288145327952
